SP500_ret,realized_vol,impliedvix,datetime
0.005848,9.00E-06,0.000076,11-May-92
-0.005271,0.000022,0.000081,12-May-92
0.000384,8.00E-06,0.000076,13-May-92
-0.00798,0.000037,0.000079,14-May-92
-0.00741,0.000021,0.000073,15-May-92
0.006611,0.000032,0.000071,18-May-92
0.008587,0.00002,0.000061,19-May-92
-0.002356,4.00E-06,0.000061,20-May-92
-0.006739,0.000029,0.000064,21-May-92
0.003436,7.00E-06,0.000062,22-May-92
-0.006324,0.000033,0.000074,26-May-92
0.001846,9.00E-06,0.000065,27-May-92
0.011027,0.00003,0.000063,28-May-92
-0.003341,0.000014,0.000064,29-May-92
0.004684,0.000036,0.000069,01-Jun-92
-0.009148,0.000032,0.00007,02-Jun-92
0.002633,0.000038,0.000068,03-Jun-92
-0.003213,7.00E-06,0.000062,04-Jun-92
0.000532,0.000026,0.000071,05-Jun-92
-0.00029,0.000013,0.000079,08-Jun-92
-0.008015,0.000015,0.000084,09-Jun-92
-0.006876,0.000025,0.000091,10-Jun-92
0.00441,0.000029,0.000088,11-Jun-92
0.001734,0.000029,0.000074,12-Jun-92
0.001293,0.000048,0.000072,15-Jun-92
-0.004813,0.000022,0.000077,16-Jun-92
-0.014953,0.000086,0.000108,17-Jun-92
-0.003237,0.000038,0.00011,18-Jun-92
0.006736,0.000024,0.000088,19-Jun-92
-0.000669,0.000047,0.000092,22-Jun-92
0.001585,0.000015,0.00007,23-Jun-92
-0.00052,0.000013,0.000069,24-Jun-92
-0.00176,0.000039,0.000069,25-Jun-92
0.000818,7.00E-06,0.000071,26-Jun-92
0.013516,0.000036,0.000058,29-Jun-92
-0.001958,9.00E-06,0.000059,30-Jun-92
0.011547,0.000026,0.000059,01-Jul-92
-0.002692,0.000151,0.000064,02-Jul-92
0.005014,0.000021,0.000073,06-Jul-92
-0.011373,0.000045,0.000083,07-Jul-92
0.002734,0.00004,0.00008,08-Jul-92
0.009582,0.000037,0.00007,09-Jul-92
0.000941,0.000026,0.000062,10-Jul-92
0.000603,5.00E-06,0.000065,13-Jul-92
0.00675,0.000012,0.000055,14-Jul-92
-0.00139,0.000011,0.000052,15-Jul-92
0.001054,0.000034,0.00005,16-Jul-92
-0.004609,0.000046,0.000053,17-Jul-92
-0.004509,0.000146,0.000053,20-Jul-92
0.000024,0.000012,0.000053,21-Jul-92
-0.006863,0.000045,0.000061,22-Jul-92
0.002795,0.000011,0.000059,23-Jul-92
-0.001166,0.000018,0.000059,24-Jul-92
-0.000146,0.000011,0.000064,27-Jul-92
0.014426,0.000034,0.000056,28-Jul-92
0.011218,0.000075,0.00006,29-Jul-92
0.003995,9.00E-06,0.00006,30-Jul-92
0.000707,0.000013,0.000057,31-Jul-92
0.002049,0.000012,0.000063,03-Aug-92
-0.001719,0.000012,0.000061,04-Aug-92
-0.005127,0.000015,0.000063,05-Aug-92
-0.003797,5.00E-06,0.000067,06-Aug-92
-0.004074,0.000075,0.000064,07-Aug-92
0.001288,0.000011,0.00007,10-Aug-92
-0.001241,0.000036,0.000075,11-Aug-92
-0.002677,0.000018,0.000073,12-Aug-92
-0.00012,0.000032,0.000078,13-Aug-92
0.005205,7.00E-06,0.000071,14-Aug-92
0.001975,0.000013,0.000071,17-Aug-92
0.001425,6.00E-06,0.000063,18-Aug-92
-0.007504,0.000012,0.000068,19-Aug-92
0.000167,0.000012,0.000069,20-Aug-92
-0.008186,0.000084,0.000075,21-Aug-92
-0.010005,0.000059,0.000078,24-Aug-92
0.002165,0.000055,0.000083,25-Aug-92
0.004605,0.000017,0.00007,26-Aug-92
0.000073,0.00003,0.000062,27-Aug-92
0.003139,7.00E-06,0.000057,28-Aug-92
-0.001954,0.000013,0.000061,31-Aug-92
0.004915,4.00E-06,0.000059,01-Sep-92
0.00458,8.00E-06,0.000054,02-Sep-92
0,0.000023,0.000055,03-Sep-92
-0.002156,0.000015,0.000056,04-Sep-92
-0.00635,0.000017,0.000062,08-Sep-92
0.004622,8.00E-06,0.000059,09-Sep-92
0.008585,0.000012,0.000055,10-Sep-92
-0.000881,8.00E-06,0.000051,11-Sep-92
0.01347,0.000064,0.000056,14-Sep-92
-0.013017,0.000049,0.000061,15-Sep-92
0.000357,0.000054,0.000072,16-Sep-92
0.000024,6.00E-06,0.000068,17-Sep-92
0.007119,0.000011,0.000062,18-Sep-92
-0.00187,0.000013,0.00006,21-Sep-92
-0.011915,0.000035,0.000064,22-Sep-92
0.000719,0.000011,0.000063,23-Sep-92
0.002464,0.000013,0.00006,24-Sep-92
-0.009894,0.00005,0.000072,25-Sep-92
0.005464,0.000014,0.000076,28-Sep-92
0.000432,0.000018,0.000074,29-Sep-92
0.002396,5.00E-06,0.000067,30-Sep-92
-0.003621,0.000039,0.000088,01-Oct-92
-0.014079,0.000066,0.000105,02-Oct-92
-0.00709,0.000468,0.000132,05-Oct-92
-0.000957,0.000052,0.000125,06-Oct-92
-0.007222,0.000039,0.000135,07-Oct-92
0.008621,0.000054,0.000123,08-Oct-92
-0.012562,0.000068,0.000139,09-Oct-92
0.011801,0.000043,0.000126,12-Oct-92
0.004555,0.00004,0.000106,13-Oct-92
0.000171,0.000076,0.000112,14-Oct-92
0.000562,0.000035,0.000097,15-Oct-92
0.005187,0.000058,0.000096,16-Oct-92
0.007863,0.00004,0.000099,19-Oct-92
0.001204,0.000049,0.000094,20-Oct-92
0.000457,1.00E-05,0.000091,21-Oct-92
-0.001854,0.000018,0.000083,22-Oct-92
-0.00193,0.000011,0.00009,23-Oct-92
0.009757,0.000019,0.000088,26-Oct-92
0.000789,0.000012,0.000087,27-Oct-92
0.003911,0.000015,0.000084,28-Oct-92
0.001736,7.00E-06,0.000079,29-Oct-92
-0.005193,0.000015,0.000086,30-Oct-92
0.009674,0.000037,0.000092,02-Nov-92
-0.006717,0.000028,0.000099,03-Nov-92
-0.006714,0.000019,0.000088,04-Nov-92
0.002945,0.000029,0.000078,05-Nov-92
-0.001818,7.00E-06,0.000071,06-Nov-92
0.002416,0.000017,0.000067,09-Nov-92
0.000072,0.000013,0.000068,10-Nov-92
0.008516,0.000012,0.000065,11-Nov-92
0.001586,9.00E-06,0.000068,12-Nov-92
-0.001041,0.000013,0.000071,13-Nov-92
-0.004151,0.000013,0.000073,16-Nov-92
-0.003357,9.00E-06,0.000075,17-Nov-92
0.008502,0.000037,0.00007,18-Nov-92
0.001796,6.00E-06,0.000068,19-Nov-92
0.007151,0.000014,0.000062,20-Nov-92
-0.003593,0.000019,0.000059,23-Nov-92
0.005793,0.000048,0.000053,24-Nov-92
0.003735,0.000015,0.000052,25-Nov-92
0.002258,0.000017,0.000052,27-Nov-92
0.002763,0.000017,0.000056,30-Nov-92
-0.001322,0.000027,0.000054,01-Dec-92
-0.002068,9.00E-06,0.000052,02-Dec-92
0.000047,8.00E-06,0.000048,03-Dec-92
0.004989,0.000011,0.000046,04-Dec-92
0.007494,6.00E-06,0.000048,07-Dec-92
0.003852,0.000012,0.000046,08-Dec-92
-0.003071,0.000027,0.000052,09-Dec-92
-0.002321,0.000016,0.000054,10-Dec-92
-0.002096,7.00E-06,0.00005,11-Dec-92
-0.002054,0.000014,0.000053,14-Dec-92
-0.000624,6.00E-06,0.000051,15-Dec-92
-0.00243,0.000034,0.000052,16-Dec-92
0.00902,0.000028,0.000049,17-Dec-92
0.013346,0.000042,0.000045,18-Dec-92
-0.001315,0.00002,0.000045,21-Dec-92
-0.000885,0.000021,0.000046,22-Dec-92
-0.002911,0.000013,0.000044,23-Dec-92
0.001684,3.00E-06,0.000044,24-Dec-92
-0.001411,0.000012,0.000049,28-Dec-92
-0.002668,0.000076,0.00005,29-Dec-92
0.001916,0.000012,0.000053,30-Dec-92
-0.007112,0.000027,0.000052,31-Dec-92
-0.000758,0.000042,0.000059,04-Jan-93
-0.002392,0.000012,0.000059,05-Jan-93
0.000414,0.000011,0.000059,06-Jan-93
-0.008761,0.000046,0.000072,07-Jan-93
-0.003908,0.000063,0.000063,08-Jan-93
0.004419,9.00E-06,0.000055,11-Jan-93
0.000209,0.000032,0.000054,12-Jan-93
0.004606,0.000025,0.000051,13-Jan-93
0.006698,0.000015,0.000048,14-Jan-93
0.002772,0.000043,0.000044,15-Jan-93
-0.000709,0.000013,0.000044,18-Jan-93
-0.003922,0.000029,0.000048,19-Jan-93
-0.004053,0.000018,0.000049,20-Jan-93
0.00488,1.00E-05,0.000045,21-Jan-93
0.001423,0.000019,0.000042,22-Jan-93
0.008903,0.000028,0.000043,25-Jan-93
-0.000136,0.00003,0.000043,26-Jan-93
-0.004214,0.000015,0.000048,27-Jan-93
0.001277,0.000016,0.000048,28-Jan-93
0.000274,8.00E-06,0.000051,29-Jan-93
0.008488,0.000024,0.00005,01-Feb-93
0.000068,0.000015,0.00005,02-Feb-93
0.010452,0.000032,0.000049,03-Feb-93
0.005263,0.000018,0.00005,04-Feb-93
-0.001402,0.000019,0.000055,05-Feb-93
-0.002409,0.000013,0.000058,08-Feb-93
-0.005643,0.000026,0.00006,09-Feb-93
0.002019,0.000028,0.00006,10-Feb-93
0.0032,0.000015,0.000053,11-Feb-93
-0.006904,0.000018,0.000051,12-Feb-93
-0.024293,0.000154,0.000082,16-Feb-93
-0.001407,0.000039,0.000084,17-Feb-93
-0.003236,0.00009,0.00008,18-Feb-93
0.005357,0.00003,0.000075,19-Feb-93
0.002346,0.000065,0.000071,22-Feb-93
-0.001011,0.000036,0.000075,23-Feb-93
0.013864,0.000037,0.000072,24-Feb-93
0.003329,0.000017,0.000063,25-Feb-93
0.002348,0.000017,0.000057,26-Feb-93
-0.003095,1.00E-05,0.000061,01-Mar-93
0.013237,0.000034,0.000052,02-Mar-93
0.003032,0.000023,0.000057,03-Mar-93
-0.004283,0.000014,0.00006,04-Mar-93
-0.002753,0.000051,0.000066,05-Mar-93
0.019094,0.000071,0.000087,08-Mar-93
-0.000682,9.00E-06,0.000066,09-Mar-93
0.00426,0.000024,0.000064,10-Mar-93
-0.005758,0.00003,0.000067,11-Mar-93
-0.008611,0.000234,0.000081,12-Mar-93
0.003551,0.000015,0.000072,15-Mar-93
-0.000133,6.00E-06,0.00007,16-Mar-93
-0.006802,1.00E-05,0.00007,17-Mar-93
0.007954,0.00006,0.000066,18-Mar-93
-0.003791,0.000027,0.000058,19-Mar-93
-0.002892,0.00005,0.000062,22-Mar-93
-0.000267,0.000012,0.000056,23-Mar-93
-0.001539,0.00004,0.000051,24-Mar-93
0.006252,0.000023,0.000048,25-Mar-93
-0.006899,0.00003,0.000049,26-Mar-93
0.006478,0.000042,0.000053,29-Mar-93
0.002836,0.000025,0.000049,30-Mar-93
-0.000664,0.000037,0.000052,31-Mar-93
-0.003038,0.000012,0.000056,01-Apr-93
-0.019985,0.000158,0.00007,02-Apr-93
0.002037,8.00E-06,0.000066,05-Apr-93
-0.002558,0.000027,0.000067,06-Apr-93
0.003552,6.00E-06,0.000062,07-Apr-93
-0.002012,0.000017,0.000054,08-Apr-93
0.014671,0.000119,0.000047,12-Apr-93
0.001894,0.000019,0.000045,13-Apr-93
-0.001247,9.00E-06,0.000046,14-Apr-93
-0.00058,0.00002,0.00004,15-Apr-93
0.001204,0.000011,0.000042,16-Apr-93
-0.003302,0.000031,0.000048,19-Apr-93
-0.005288,0.000043,0.000047,20-Apr-93
-0.003308,0.000022,0.000048,21-Apr-93
-0.009444,0.000057,0.000053,22-Apr-93
-0.005545,0.000022,0.000059,23-Apr-93
-0.008018,0.000026,0.000077,26-Apr-93
0.010258,0.000023,0.000064,27-Apr-93
0.000023,0.000014,0.000057,28-Apr-93
0.001984,0.000018,0.000054,29-Apr-93
0.002958,0.000042,0.000051,30-Apr-93
0.005144,0.000026,0.000055,03-May-93
0.003587,0.000017,0.000049,04-May-93
0.001058,8.00E-06,0.000051,05-May-93
-0.002839,0.000012,0.000058,06-May-93
-0.002146,9.00E-06,0.000056,07-May-93
0.001107,0.000036,0.000062,10-May-93
0.003517,0.000012,0.000059,11-May-93
0.00099,0.000018,0.000061,12-May-93
-0.012602,0.000071,0.000072,13-May-93
0.000751,9.00E-06,0.000068,14-May-93
0.001841,0.000013,0.000066,17-May-93
-0.000114,0.000023,0.000067,18-May-93
0.016331,0.000159,0.000068,19-May-93
0.006725,0.000031,0.000065,20-May-93
-0.010598,0.000037,0.00007,21-May-93
0.004833,0.000037,0.000066,24-May-93
0.001896,2.00E-06,0.000065,25-May-93
0.010174,0.000031,0.000055,26-May-93
-0.002274,0.000015,0.000057,27-May-93
-0.004919,0.000041,0.00006,28-May-93
0.008053,0.000038,0.000062,01-Jun-93
0.000044,0.000012,0.00006,02-Jun-93
-0.002979,0.000019,0.000061,03-Jun-93
-0.005407,0.000017,0.000055,04-Jun-93
-0.00528,0.000023,0.000065,07-Jun-93
-0.006679,0.000025,0.000072,08-Jun-93
0.002403,0.000014,0.000064,09-Jun-93
-0.000898,1.00E-05,0.000059,10-Jun-93
0.004212,0.000045,0.000053,11-Jun-93
0.001006,6.00E-06,0.00005,14-Jun-93
-0.003222,0.000026,0.000048,15-Jun-93
0.002596,0.000054,0.000047,16-Jun-93
0.002478,0.000023,0.000045,17-Jun-93
-0.010894,0.000044,0.00005,18-Jun-93
0.005709,0.000019,0.00005,21-Jun-93
-0.00065,9.00E-06,0.000045,22-Jun-93
-0.006163,1.00E-05,0.000048,23-Jun-93
0.00771,0.000026,0.00005,24-Jun-93
0.002192,1.00E-05,0.000042,25-Jun-93
0.00945,0.000021,0.000041,28-Jun-93
-0.002593,0.000011,0.000042,29-Jun-93
-0.000333,7.00E-06,0.000042,30-Jun-93
-0.003357,0.000015,0.000044,01-Jul-93
-0.007107,0.00004,0.000042,02-Jul-93
-0.009941,0.00003,0.000064,06-Jul-93
0.003166,9.00E-06,0.000056,07-Jul-93
0.013035,0.000029,0.00005,08-Jul-93
-0.001182,0.000016,0.000039,09-Jul-93
0.00194,6.00E-06,0.000039,12-Jul-93
-0.001984,0.000014,0.00004,13-Jul-93
0.004431,0.000015,0.000038,14-Jul-93
-0.001913,0.000015,0.000037,15-Jul-93
-0.007754,0.000018,0.00004,16-Jul-93
0.000628,8.00E-06,0.000043,19-Jul-93
0.002866,0.000029,0.00004,20-Jul-93
-0.000291,0.000011,0.000047,21-Jul-93
-0.005989,0.000016,0.000045,22-Jul-93
0.00581,0.000035,0.000042,23-Jul-93
0.004441,0.000014,0.000042,26-Jul-93
-0.001895,0.000014,0.000043,27-Jul-93
-0.002345,0.000024,0.000043,28-Jul-93
0.006797,0.000031,0.000042,29-Jul-93
-0.004697,0.000018,0.000046,30-Jul-93
0.004497,1.00E-05,0.000044,02-Aug-93
-0.001957,1.00E-05,0.000044,03-Aug-93
-0.001626,9.00E-06,0.000045,04-Aug-93
-0.000914,9.00E-06,0.000048,05-Aug-93
0.001227,1.00E-05,0.00005,06-Aug-93
0.004536,0.000032,0.000051,09-Aug-93
-0.002822,3.00E-06,0.00005,10-Aug-93
0.002245,5.00E-06,0.000048,11-Aug-93
-0.003335,0.000029,0.000051,12-Aug-93
0.002625,7.00E-06,0.000049,13-Aug-93
0.004964,0.000023,0.000045,16-Aug-93
0.001657,6.00E-06,0.000044,17-Aug-93
0.006401,0.000054,0.000044,18-Aug-93
0.000855,0.000015,0.000045,19-Aug-93
-0.000592,9.00E-06,0.000045,20-Aug-93
-0.002041,0.000014,0.000049,23-Aug-93
0.009924,0.000016,0.000046,24-Aug-93
0.000783,0.000023,0.000048,25-Aug-93
0.001976,0.000045,0.000049,26-Aug-93
-0.001085,0.000022,0.000047,27-Aug-93
0.002949,0.000021,0.000046,30-Aug-93
0.003587,1.00E-05,0.000046,31-Aug-93
-0.000885,0.000013,0.000044,01-Sep-93
-0.004002,9.00E-06,0.000047,02-Sep-93
0.000087,0.000013,0.000041,03-Sep-93
-0.006131,0.000023,0.000055,07-Sep-93
-0.004087,0.000041,0.000058,08-Sep-93
0.00186,0.000027,0.000053,09-Sep-93
0.009182,0.000015,0.000045,10-Sep-93
0.000736,8.00E-06,0.000049,13-Sep-93
-0.004686,0.000028,0.000057,14-Sep-93
0.00369,0.000063,0.000053,15-Sep-93
-0.004712,0.000024,0.000059,16-Sep-93
-0.001307,0.000015,0.000059,17-Sep-93
-0.008272,0.000024,0.00007,20-Sep-93
-0.004626,0.000058,0.000099,21-Sep-93
0.00715,0.000055,0.000063,22-Sep-93
0.00337,0.000012,0.000059,23-Sep-93
-0.00024,1.00E-05,0.000051,24-Sep-93
0.009071,0.000057,0.000052,27-Sep-93
-0.000585,6.00E-06,0.000049,28-Sep-93
-0.003081,0.00002,0.000053,29-Sep-93
-0.002568,0.000018,0.000056,30-Sep-93
0.005108,9.00E-06,0.000046,01-Oct-93
0.00013,5.00E-06,0.000055,04-Oct-93
-0.000304,0.000019,0.000056,05-Oct-93
-0.000998,1.00E-05,0.000053,06-Oct-93
-0.003392,4.00E-06,0.000057,07-Oct-93
0.002458,0.000049,0.000048,08-Oct-93
0.001238,8.00E-06,0.00005,11-Oct-93
0.000521,0.000013,0.000051,12-Oct-93
0.000802,8.00E-06,0.000043,13-Oct-93
0.011505,0.000031,0.00004,14-Oct-93
0.005703,0.000048,0.000039,15-Oct-93
-0.002239,1.00E-05,0.000042,18-Oct-93
-0.004793,0.000022,0.000045,19-Oct-93
-0.0003,6.00E-06,0.000042,20-Oct-93
-0.001525,0.000023,0.000041,21-Oct-93
-0.004501,0.000045,0.000044,22-Oct-93
0.002005,0.000013,0.000046,25-Oct-93
0.000215,9.00E-06,0.000046,26-Oct-93
0.000667,5.00E-06,0.000048,27-Oct-93
0.006693,0.000023,0.000047,28-Oct-93
0.000214,2.00E-06,0.000043,29-Oct-93
0.002711,4.00E-06,0.000046,01-Nov-93
-0.001408,0.000034,0.000046,02-Nov-93
-0.011638,0.000055,0.000058,03-Nov-93
-0.012015,0.000033,0.000071,04-Nov-93
0.004536,0.000087,0.000074,05-Nov-93
0.001392,0.000015,0.000068,08-Nov-93
0.000261,0.000037,0.000064,09-Nov-93
0.007337,0.000034,0.000062,10-Nov-93
-0.002332,0.000011,0.000064,11-Nov-93
0.005927,0.000017,0.000059,12-Nov-93
-0.00353,9.00E-06,0.000069,15-Nov-93
0.006427,0.000027,0.000076,16-Nov-93
-0.004144,0.000027,0.00008,17-Nov-93
-0.002563,0.000031,0.000071,18-Nov-93
-0.002203,0.000042,0.000075,19-Nov-93
-0.007529,0.000049,0.000084,22-Nov-93
0.00413,0.000015,0.000067,23-Nov-93
0.002881,7.00E-06,0.00006,24-Nov-93
0.001513,2.00E-06,0.000063,26-Nov-93
-0.002508,0.000022,0.000066,29-Nov-93
-0.000238,0.000012,0.000063,30-Nov-93
0.000217,0.000029,0.000063,01-Dec-93
0.002638,0.000014,0.00006,02-Dec-93
0.003836,4.00E-06,0.000053,03-Dec-93
0.003307,0.000013,0.000055,06-Dec-93
0.000707,4.00E-06,0.000051,07-Dec-93
-0.001007,6.00E-06,0.000051,08-Dec-93
-0.004535,0.000011,0.000051,09-Dec-93
-0.000539,6.00E-06,0.000053,10-Dec-93
0.003808,1.00E-05,0.00004,13-Dec-93
-0.005685,0.000013,0.000041,14-Dec-93
-0.002638,8.00E-06,0.00004,15-Dec-93
0.003243,0.000025,0.000039,16-Dec-93
0.00654,9.00E-06,0.000041,17-Dec-93
-0.001137,7.00E-06,0.000038,20-Dec-93
-0.001181,6.00E-06,0.000034,21-Dec-93
0.004332,7.00E-06,0.000029,22-Dec-93
0.000128,6.00E-06,0.00003,23-Dec-93
0.006738,6.00E-06,0.000031,27-Dec-93
0.00085,6.00E-06,0.000032,28-Dec-93
-0.000765,5.00E-06,0.000036,29-Dec-93
-0.004131,7.00E-06,0.000038,30-Dec-93
-0.004684,0.00003,0.000045,31-Dec-93
-0.002168,0.000015,0.000052,03-Jan-94
0.00311,0.000014,0.000047,04-Jan-94
0.001413,7.00E-06,0.00004,05-Jan-94
-0.00092,9.00E-06,0.000042,06-Jan-94
0.005934,1.00E-05,0.00004,07-Jan-94
0.011363,0.000022,0.000038,10-Jan-94
-0.002402,7.00E-06,0.000042,11-Jan-94
0.000084,0.000021,0.000045,12-Jan-94
-0.003592,0.000024,0.000048,13-Jan-94
0.005151,0.000015,0.000043,14-Jan-94
-0.003502,0.000011,0.000043,17-Jan-94
0.002111,4.00E-06,0.000045,18-Jan-94
0.000105,0.000013,0.000042,19-Jan-94
0.001433,4.00E-06,0.000041,20-Jan-94
-0.000548,4.00E-06,0.000044,21-Jan-94
-0.00581,0.000018,0.000044,24-Jan-94
-0.002227,6.00E-06,0.000043,25-Jan-94
0.00483,9.00E-06,0.000041,26-Jan-94
0.008103,0.000017,0.000035,27-Jan-94
0.003453,0.00002,0.000033,28-Jan-94
0.006061,0.000016,0.000037,31-Jan-94
-0.004141,0.000016,0.000038,01-Feb-94
0.00495,0.000014,0.000037,02-Feb-94
-0.00268,0.000023,0.000038,03-Feb-94
-0.022936,0.000148,0.000077,04-Feb-94
0.004142,0.000037,0.000064,07-Feb-94
-0.001506,0.000019,0.000062,08-Feb-94
0.003645,0.000011,0.000051,09-Feb-94
-0.008156,0.00003,0.000067,10-Feb-94
0.002662,0.000046,0.000069,11-Feb-94
0.000106,0.000036,0.000071,14-Feb-94
0.004858,0.000019,0.000057,15-Feb-94
0.000571,0.000017,0.00006,16-Feb-94
-0.005195,0.000066,0.000063,17-Feb-94
-0.00565,0.000041,0.000071,18-Feb-94
0.008029,0.000018,0.00006,22-Feb-94
-0.001635,0.000024,0.000064,23-Feb-94
-0.013755,0.000115,0.000088,24-Feb-94
0.003891,8.00E-06,0.000077,25-Feb-94
0.002293,0.000034,0.000073,28-Feb-94
-0.005797,0.000052,0.000083,01-Mar-94
0.000796,0.000174,0.000086,02-Mar-94
-0.00388,0.000026,0.000089,03-Mar-94
0.003729,0.000027,0.000085,04-Mar-94
0.004658,0.000032,0.000067,07-Mar-94
-0.002208,0.000011,0.000087,08-Mar-94
0.00253,0.000021,0.000069,09-Mar-94
-0.006789,0.000028,0.000091,10-Mar-94
0.00546,0.000032,0.000073,11-Mar-94
0.002035,9.00E-06,0.000091,14-Mar-94
-0.000813,0.000012,0.000072,15-Mar-94
0.005147,0.000015,0.000066,16-Mar-94
0.003148,0.000015,0.000054,17-Mar-94
0.00034,0.000044,0.000059,18-Mar-94
-0.005364,0.000039,0.000068,21-Mar-94
0.000555,0.000021,0.000059,22-Mar-94
-0.000555,0.000021,0.00005,23-Mar-94
-0.008983,0.000055,0.00006,24-Mar-94
-0.008152,0.000047,0.000062,25-Mar-94
-0.00126,0.000067,0.000073,28-Mar-94
-0.016483,0.000083,0.00009,29-Mar-94
-0.015434,0.00022,0.000114,30-Mar-94
0.000494,0.000265,0.000138,31-Mar-94
-0.015486,0.000337,0.000188,04-Apr-94
0.021123,0.000183,0.000109,05-Apr-94
-0.000536,0.000035,0.0001,06-Apr-94
0.006296,0.000037,0.000095,07-Apr-94
-0.008419,0.00005,0.000095,08-Apr-94
0.006176,0.000019,0.000091,11-Apr-94
-0.005126,0.000013,0.000089,12-Apr-94
-0.002931,0.00006,0.000096,13-Apr-94
0.000269,0.000038,0.000088,14-Apr-94
-0.000448,0.000019,0.000084,15-Apr-94
-0.008372,0.000096,0.000098,18-Apr-94
0.000181,0.000074,0.000095,19-Apr-94
-0.001311,0.000089,0.000096,20-Apr-94
0.015202,0.000048,0.000074,21-Apr-94
-0.002454,0.000028,0.000074,22-Apr-94
0.011285,0.000022,0.000067,25-Apr-94
-0.001857,0.000011,0.000063,26-Apr-94
-0.006149,0.000023,0.00007,28-Apr-94
0.004022,0.000018,0.000063,29-Apr-94
0.004669,0.00003,0.000066,02-May-94
0.000022,0.000028,0.000063,03-May-94
-0.002896,0.000028,0.000068,04-May-94
-0.000753,0.000011,0.00007,05-May-94
-0.007918,0.000111,0.000075,06-May-94
-0.012358,0.000057,0.000086,09-May-94
0.008308,0.000056,0.00008,10-May-94
-0.010186,0.000037,0.00008,11-May-94
0.005106,0.000053,0.000079,12-May-94
0.000878,0.000034,0.00007,13-May-94
0.000788,0.000013,0.000071,16-May-94
0.010919,0.000039,0.000066,17-May-94
0.009568,0.00004,0.000052,18-May-94
0.006131,0.000016,0.000047,19-May-94
-0.003423,0.000015,0.000056,20-May-94
-0.003788,0.000018,0.00006,23-May-94
0.003546,0.000029,0.000054,24-May-94
0.003358,0.000037,0.000051,25-May-94
0.001577,8.00E-06,0.000052,26-May-94
0.000591,0.000015,0.000052,27-May-94
-0.001795,0.000031,0.000056,31-May-94
0.00245,0.000025,0.000054,01-Jun-94
0.000044,0.000011,0.000054,02-Jun-94
0.005404,0.000028,0.000051,03-Jun-94
-0.00272,0.000043,0.000056,06-Jun-94
-0.001461,9.00E-06,0.000056,07-Jun-94
-0.002513,0.000021,0.000059,08-Jun-94
0.001749,0.000016,0.000058,09-Jun-94
0.001768,0.000011,0.000053,10-Jun-94
0.000937,3.00E-06,0.000047,13-Jun-94
0.007097,0.000016,0.000044,14-Jun-94
-0.003814,0.00002,0.000044,15-Jun-94
0.002862,7.00E-06,0.000042,16-Jun-94
-0.007562,0.000021,0.00005,17-Jun-94
-0.006499,0.000064,0.000064,20-Jun-94
-0.009131,0.000046,0.000071,21-Jun-94
0.00387,0.000023,0.000065,22-Jun-94
-0.007666,0.000025,0.000066,23-Jun-94
-0.015307,0.000102,0.000092,24-Jun-94
0.010134,0.000042,0.00008,27-Jun-94
-0.002776,0.000057,0.000075,28-Jun-94
0.003491,0.000034,0.000069,29-Jun-94
-0.007535,0.000025,0.000074,30-Jun-94
0.004335,0.000019,0.000068,01-Jul-94
0.000381,0.000018,0.000074,05-Jul-94
-0.000538,0.000029,0.000071,06-Jul-94
0.005031,0.000012,0.000065,07-Jul-94
0.002606,0.000027,0.000058,08-Jul-94
-0.00332,0.000026,0.000063,11-Jul-94
-0.000246,0.000051,0.000059,12-Jul-94
0.00174,0.000017,0.000051,13-Jul-94
0.010375,0.000038,0.000045,14-Jul-94
0.001653,7.00E-06,0.000042,15-Jul-94
0.002331,0.000012,0.000043,18-Jul-94
-0.002992,8.00E-06,0.000045,19-Jul-94
-0.004992,0.000019,0.000045,20-Jul-94
0.002234,8.00E-06,0.000045,21-Jul-94
0.001104,0.000014,0.000042,22-Jul-94
0.002513,2.00E-06,0.000043,25-Jul-94
-0.001961,6.00E-06,0.000045,26-Jul-94
-0.001744,0.000015,0.000047,27-Jul-94
0.003683,6.00E-06,0.000048,28-Jul-94
0.008811,0.000038,0.000041,29-Jul-94
0.005983,0.000011,0.000041,01-Aug-94
-0.000977,0.00002,0.000042,02-Aug-94
0.001952,0.000016,0.000043,03-Aug-94
-0.006653,0.000012,0.000049,04-Aug-94
-0.002862,0.00003,0.00005,05-Aug-94
0.001749,8.00E-06,0.000051,08-Aug-94
0.000066,1.00E-05,0.000052,09-Aug-94
0.005184,6.00E-06,0.000047,10-Aug-94
-0.00309,0.000026,0.000049,11-Aug-94
0.006668,0.000011,0.000041,12-Aug-94
-0.00156,7.00E-06,0.000048,15-Aug-94
0.008162,0.000087,0.000043,16-Aug-94
0.000344,5.00E-06,0.000044,17-Aug-94
-0.004309,0.00002,0.000048,18-Aug-94
0.001101,0.000012,0.000054,19-Aug-94
-0.002959,0.000024,0.000053,22-Aug-94
0.004747,0.000026,0.000046,23-Aug-94
0.009684,1.00E-05,0.000044,24-Aug-94
-0.002028,1.00E-05,0.000048,25-Aug-94
0.012146,0.000063,0.000053,26-Aug-94
0.001666,0.000036,0.000046,29-Aug-94
0.003114,7.00E-06,0.000047,30-Aug-94
-0.001198,0.000042,0.000047,31-Aug-94
-0.004912,0.000029,0.000047,01-Sep-94
-0.004618,0.000046,0.000043,02-Sep-94
0.001845,0.000025,0.000045,06-Sep-94
-0.001845,0.000014,0.000046,07-Sep-94
